FID        SECURE  SEGID     FDSN  MAX_RECV_FDSN  FDSN_READ  LAST_LATE_FDSN         SRC_IP          DEST_IP  SRC_PORT  DEST_PORT  PROTO  DSCP  PRIORITY                      APPLICATION                                 APP_CLASS   TRAFFIC-TYPE                                 ROUTE  ROUTE-POL     LINK-POL               BIZ-POL      NH-ID    LINK-ID               FLAGS1  VERSION    SRC            ADDR              SR              DR  FLOW AGE MS  IDLE TIME MS  CBH-FLOW  DROPS
43226722        1      0        2              2          2               0  10.239.30.121     10.71.114.60       161      24682     17     0    normal                    APP_SNMP(190)                  APP_CLASS_MANAGEMENT(11)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A     0x8002800000000L        1   peer  0x7f94a41608d0  0x7f948e584170  0x7f948e5ce080        97667         97621         0      0
43225885        1      0        1              1          1               0  10.239.30.152      10.71.50.53     57776         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a4191150  0x7f948e584170  0x7f948e5ce080       164258        164221         0      0
43225269        0      0       11              9          9               0  10.239.31.249   35.157.214.226     54781        443      6     0      high         APP_VELOCLOUD_MGMT(4095)                   APP_CLASS_VELOCLOUD(20)  transactional                     Cloud via Gateway    gateway  loadbalance  VeloCloud Management  157f9142-        N/A      0x800100000000L        1  local  0x7f9416e17780  0x7f948e585700  0x7f948e5842e0       225878        225723         0      0
43225788        1      0        3              0          0               0   10.239.30.23     10.72.112.13     56747       5508      6     0    normal                     APP_TCP(205)               APP_CLASS_OTHER_TCP_UDP(21)  transactional               Branch to Branch Direct    gateway  loadbalance     Default-Any-Other  07fe0dea-        N/A     0x8202800000000L        1  local  0x7f9438017370  0x7f948e584170  0x7f948e5b4840       173754        164754         0      0
43224714        1      0        1              1          1               0   10.239.30.24     10.72.112.47     60046        389     17     0    normal                    APP_LDAP(100)               APP_CLASS_AUTHENTICATION(3)  transactional               Branch to Branch Direct    gateway  loadbalance        Authentication  07fe0dea-        N/A     0x8002800000000L        1  local  0x7f9416e81b30  0x7f948e584170  0x7f948e5b4840       293019        292982         0      0
43195516        1      0       48             58         58               0  10.239.30.155     10.20.34.109     65352      59533      6     0    normal                   APP_DCERPC(26)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A    0x48002800000000L        2   peer  0x7f94a45779a0  0x7f948e584170  0x7f948e5ce7b0      4057128       4050770         0      0
43225590        1      0        3              0          0               0  10.239.30.152     10.72.112.13     53603       5508      6     0    normal                     APP_TCP(205)               APP_CLASS_OTHER_TCP_UDP(21)  transactional               Branch to Branch Direct    gateway  loadbalance     Default-Any-Other  07fe0dea-        N/A     0x8202800000000L        1  local  0x7f942f12e940  0x7f948e584170  0x7f948e5b4840       190709        181709         0      0
43226021        1      0        1              1          1               0  10.239.30.152      10.71.50.53     58884         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f940d6abae0  0x7f948e584170  0x7f948e5ce080       151433        151396         0      0
43226149        1      0        1              1          1               0  10.239.30.152      10.71.50.53     58733         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f9416e6d140  0x7f948e584170  0x7f948e5ce080       143333        143296         0      0
43226025        1      0       17             18         18               0   10.239.30.24    10.72.112.160     61240        443      6     0    normal                     APP_SSL(199)           APP_CLASS_TUNNELING_AND_VPN(18)  transactional               Branch to Branch Direct    gateway  loadbalance     Tunneling and VPN  07fe0dea-        N/A    0x48802800000000L        1  local  0x7f940d6ad560  0x7f948e584170  0x7f948e5b4840       150957        150363         0      0
43227386        0      0        1              1          1               0  10.239.31.249          8.8.8.8     43290         53     17    32      high         APP_VELOCLOUD_MGMT(4095)                   APP_CLASS_VELOCLOUD(20)  transactional                     Cloud via Gateway    gateway  loadbalance  VeloCloud Management  157f9142-        N/A                 0x0L        1  local  0x7f94a407b9b0  0x7f948e585700  0x7f948e5842e0         6710          6684         0      0
43227421        1      0        1              1          1               0  10.239.30.152       10.16.5.13     58577         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance       Network Service  68745f57-        N/A     0x8002800000000L        1  local  0x7f94a4008360  0x7f948e584170  0x7f948e5ce7b0         2375          2185         0      0
43226090        1      0       20             21         21               0   10.239.30.24    10.72.112.160     61303        443      6     0    normal                     APP_SSL(199)           APP_CLASS_TUNNELING_AND_VPN(18)  transactional               Branch to Branch Direct    gateway  loadbalance     Tunneling and VPN  07fe0dea-        N/A    0x48802800000000L        1  local  0x7f94a429b570  0x7f948e584170  0x7f948e5b4840       146734        146247         0      0
43224779        1      0       12             10         10               0   10.239.30.24     10.24.112.19     60788      61516      6     0    normal                     APP_KRB5(97)               APP_CLASS_AUTHENTICATION(3)  transactional               Branch to Branch Direct    gateway  loadbalance        Authentication  68745f57-        N/A    0x48802800000000L        2  local  0x7f94a4159870  0x7f948e584170  0x7f948e5ce7b0       288883        232870         0      0
43226921        0      0        0              0          0               0   10.239.30.58    52.39.184.169     60414       9930     17     0    normal                     APP_WTP(226)             APP_CLASS_NETWORK_SERVICE(13)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f94194ed660  0x7f948e584170  0x7f948e5845c0        67809         67637         0      0
43227199        1      0        3              6          6               0  10.239.30.152    10.71.113.250       135      50581      6     0    normal                   APP_MSRPC(742)             APP_CLASS_NETWORK_SERVICE(13)  transactional               Branch to Branch Direct    gateway  loadbalance          User Default  68745f57-        N/A    0x48a02800000000L        1   peer  0x7f94a458dc00  0x7f948e584170  0x7f948e5ce080        35493         34736         0      0
43217030        0      0        0              0          0               0   10.239.30.22     148.139.7.68     52344        443      6     0    normal            APP_SERVICE_NOW(3773)                         APP_CLASS_WEB(19)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-    0x4000000a000000L        1  local  0x7f94a41bf140  0x7f948e584170  0x7f948e5842e0      1224883         23428         0      0
43227061        1      0        1              0          0               0   10.239.30.17     10.24.112.43     57348       8037     17     0      high                     APP_UDP(216)               APP_CLASS_OTHER_TCP_UDP(21)       realtime               Branch to Branch Direct    gateway    replicate       Default-Any-UDP  68745f57-        N/A     0x8202800000001L        1  local  0x7f94a42c5360  0x7f948e584170  0x7f948e5ce7b0        52615         52615         0      0
43226422        0      1        0              0          0               0   192.168.0.18          8.8.4.4     58670         53     17     0    normal                      APP_DNS(32)             APP_CLASS_NETWORK_SERVICE(13)  transactional  Direct to Cloud via Security Service     dipsec   bw_balance              Internet        N/A  c9e3c5a5-           0xa000000L        1  local  0x7f9420d93640  0x7f948e5bc830  0x7f948e584730       121032        121024         0      0
